player_id,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,weapon_used,match_id,map_name,fin_duration,fin_time_survived,fin_death_type,fin_kill_place,fin_team_rank
PBN_DParis,529968.6875,621851.5,TA_AMouse,528284.875,622220.625,2020-05-02T08:20:34.720Z,WeapHK416_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1545.278,byplayer,6,4
WEA_CieL,548316.4375,596209.6875,WNS_UNnamde,542719.8125,593557.375,2020-05-02T08:20:59.182Z,WeapHK416_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1612.729,byzone,17,1
WEA_HIDEN,540494.75,601429.9375,GTN_Ohjeon,534758.25,585475.625,2020-05-02T08:22:17.723Z,WeapMini14_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,4,1
WEA_Sico,545654.875,605564.1875,PBN_DParis,517740.0625,608667.5625,2020-05-02T08:22:23.058Z,WeapFNFal_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,1,1
GCA_Crux,517369.1875,610393.0625,PBN_Ravi,519308.0625,607965.75,2020-05-02T08:22:28.609Z,WeapHK416_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1726.793,byzone,9,3
GCA_JiNhwa,519049.7813,615217.0625,PBN_OH9,512515.5625,605958.5625,2020-05-02T08:22:31.610Z,WeapHK416_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1622.552,byplayer,2,3
WEA_Sico,540951.625,608346.625,SPL_jmt,527405.875,596980.8125,2020-05-02T08:23:03.577Z,WeapMini14_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,1,1
SPL_Sady,512065.1875,600373.4375,PBN_Suk,525822.875,615121.5,2020-05-02T08:23:12.935Z,WeapMini14_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1812.764,byplayer,5,2
SPL_Sady,512055.0938,600074.875,WEA_CieL,538767.875,606004.25,2020-05-02T08:23:30.509Z,BattleRoyaleModeController_Desert_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1812.764,byplayer,5,2
WEA_Sico,531180.6875,607668.5625,GCA_JiNhwa,512589.4375,603722.125,2020-05-02T08:23:40.332Z,WeapMini14_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,1,1
WEA_Sico,528428.25,603557.625,SPL_Sady,527689.1875,597029.75,2020-05-02T08:26:50.544Z,WeapSCAR-L_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,1,1
WEA_HIDEN,525607.8125,602748.4375,SPL_Lipbam,525306.1875,601359.6875,2020-05-02T08:26:56.208Z,PlayerMale_A_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,4,1
WEA_HIDEN,525324.5625,602294.0625,SPL_Endo,525380.1875,601363.8125,2020-05-02T08:26:56.218Z,WeapHK416_C,557535f4-16a9-4578-b6e2-a35c3ec60519,Desert_Main,1818,1818.486,alive,4,1
DC_Muse,261594.6563,285397.3438,RPL_1ntiV,261810.7969,284271.75,2020-05-02T07:16:03.968Z,WeapUMP_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,618.644,byplayer,30,14
GBX_BBoN,261519.3906,529556.1875,KGA_TOSI,261806.6719,529408.375,2020-05-02T07:16:35.813Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1233.745,byplayer,12,9
GBX_Chanwoo,256653.3125,535523.625,KGA_ZAMIL,261464.5781,529588.3125,2020-05-02T07:16:36.333Z,WeapSCAR-L_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1388.85,byplayer,23,9
RPL_ParkChaN,288600.8438,306519.8438,DC_AKaN,291405.3438,298844.4375,2020-05-02T07:16:56.932Z,WeapAK47_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
GCA_Crux,394315.6563,125168.875,WEA_NEIS,383857.0,121791.8516,2020-05-02T07:22:23.703Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1222.245,byplayer,24,11
TA_IvaN,494043.7813,435704.875,WNS_UNnamde,492689.1563,446127.5,2020-05-02T07:22:29.628Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,981.814,byplayer,27,13
DC_MotoK,405574.125,324526.0,KP_felix,434767.5,333136.7813,2020-05-02T07:22:51.531Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,643.407,byplayer,29,14
GTN_Sakuta,432234.9063,396391.3438,DC_Muse,429069.7188,396324.75,2020-05-02T07:24:25.990Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,867.713,byplayer,32,16
GTN_RK,412659.625,362241.4375,DC_MotoK,412774.625,361809.8438,2020-05-02T07:24:50.753Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,870.905,byplayer,31,16
TA_MinuDa,275328.0313,417007.7188,GTN_Sakuta,250219.2813,416599.9375,2020-05-02T07:28:35.059Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1005.876,byplayer,25,13
WNS_FLUX,251184.4219,482783.0625,KGA_Sangwoong,251769.6719,484670.875,2020-05-02T07:28:37.378Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1605.321,byplayer,6,4
XTD_Ready,247913.8594,420566.7188,GTN_Ohjeon,248880.5938,418648.8438,2020-05-02T07:28:38.232Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.471,byplayer,2,10
XTD_Ready,247937.5781,420542.5625,GTN_HeeSeong,248089.5,419067.0625,2020-05-02T07:28:38.242Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.471,byplayer,2,10
XTD_GGangsu,249335.1719,420574.1563,GTN_RK,248471.7813,418873.5938,2020-05-02T07:28:38.251Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1253.312,byplayer,13,10
DC_helloweend,291043.5625,387136.2188,GCA_D1ble,288349.6563,385012.9063,2020-05-02T07:29:00.458Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,992.913,byplayer,28,14
EY_Style,208096.8281,395815.7813,AG_Paengki,243055.3125,352975.3438,2020-05-02T07:29:25.327Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.57,byzone,3,2
RPL_ParkChaN,260698.9375,363178.4688,AG_Minggu,259546.2969,364506.4063,2020-05-02T07:30:11.408Z,BP_MolotovFireDebuff_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
EY_Benz,181275.4375,389478.6563,PBN_Ravi,177180.3906,397411.625,2020-05-02T07:30:15.862Z,WeapSCAR-L_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1662.342,byplayer,5,2
RPL_ParkChaN,260750.3125,363223.9375,AG_mArsH,258978.0469,364249.75,2020-05-02T07:30:17.154Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
RPL_Doris,258372.2188,364140.9063,AG_Rurnrurn,258575.0313,367555.3438,2020-05-02T07:30:23.428Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1574.466,byplayer,10,5
XTD_Despair,227541.9688,424624.9063,TA_IvaN,226402.0938,425829.75,2020-05-02T07:30:29.160Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.459,byplayer,7,10
KGA_KediYa,250796.5156,459292.3125,WNS_Hyeok,249977.1875,459469.6563,2020-05-02T07:30:30.294Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1090.211,byplayer,14,12
RPL_Ruukid,260053.2344,367245.0625,DC_helloweend,287415.6875,382398.9063,2020-05-02T07:30:40.259Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1316.634,byplayer,18,5
GBX_BBoN,155686.7813,448523.3438,1T3_Jung-sae,177304.2813,427694.4375,2020-05-02T07:30:41.923Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1233.745,byplayer,12,9
TA_Zziny,226067.6875,426235.0,XTD_Swan,228043.7813,425100.75,2020-05-02T07:30:42.864Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1005.866,byplayer,26,13
XTD_Despair,228178.2969,424331.5,TA_Zziny,228018.25,426014.9063,2020-05-02T07:30:53.212Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.459,byplayer,7,10
XTD_GGangsu,227773.4688,422342.375,TA_MinuDa,228788.3594,417785.75,2020-05-02T07:30:53.222Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1253.312,byplayer,13,10
XTD_Ready,222817.3594,423652.2813,TA_AMouse,222550.5938,426011.5,2020-05-02T07:30:53.232Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.471,byplayer,2,10
KGA_KediYa,251456.25,457647.0,WNS_xBellka,248350.4375,451594.375,2020-05-02T07:31:24.315Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1090.211,byplayer,14,12
XTD_Ready,228621.4531,423784.7188,KGA_KediYa,238101.5,451883.625,2020-05-02T07:32:17.557Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.471,byplayer,2,10
XTD_Despair,229548.5781,407335.1875,GCA_JiNhwa,229689.2813,408076.1875,2020-05-02T07:34:02.984Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.459,byplayer,7,10
XTD_Ready,230488.6719,408731.3125,GCA_HoZ1,230400.8281,408258.5625,2020-05-02T07:34:05.038Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1275.471,byplayer,2,10
1T3_Lucky,199439.0625,413707.625,SPL_Sady,212562.6563,425084.4688,2020-05-02T07:34:06.915Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1350.526,byplayer,22,8
RPL_ParkChaN,244461.5469,388947.9063,GCA_Crux,243937.5781,404335.3438,2020-05-02T07:34:29.591Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
EY_Benz,208167.2813,395617.7188,WEA_Sico,216767.7813,365312.0,2020-05-02T07:34:34.143Z,WeapAWM_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1662.342,byplayer,5,2
EY_taemin,193796.9531,398618.75,GBX_BBoN,187659.6719,386788.1563,2020-05-02T07:34:41.091Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1392.6,byplayer,9,2
SPL_Endo,220839.2969,417907.1875,XTD_GGangsu,221170.7344,417055.2813,2020-05-02T07:35:00.658Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,4,1
RPL_ParkChaN,238912.4531,398661.5,XTD_Despair,231121.25,407619.5,2020-05-02T07:35:22.805Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
RPL_ParkChaN,239114.5313,399681.5,XTD_Ready,229338.2344,407178.0313,2020-05-02T07:35:22.817Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1600.626,byplayer,1,5
SPL_Lipbam,222026.5313,417181.75,RPL_Ruukid,237929.5938,405049.9375,2020-05-02T07:36:03.980Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,15,1
EY_Style,209306.2969,399966.1875,1T3_Lucky,208955.5938,403635.2813,2020-05-02T07:36:37.872Z,WeapSCAR-L_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.57,byzone,3,2
PBN_OH9,197445.4219,401204.875,EY_blackwalk,198886.7969,400344.7813,2020-05-02T07:36:41.505Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1377.109,byplayer,20,6
EY_Benz,207483.75,396306.9375,GBX_Aura,205939.0938,396131.125,2020-05-02T07:37:02.318Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1662.342,byplayer,5,2
1T3_Sooyong,203151.1719,403023.8438,PBN_OH9,203758.8281,403154.625,2020-05-02T07:37:04.455Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1439.4,byplayer,21,8
EY_taemin,199263.2344,398207.5625,GBX_Chanwoo,205934.3281,396235.5,2020-05-02T07:37:16.196Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1392.6,byplayer,9,2
KP_JX,207084.1563,387921.125,EY_taemin,199277.4219,398045.7188,2020-05-02T07:37:19.946Z,WeapSKS_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1547.248,byplayer,11,7
EY_Style,210021.9531,396042.4688,GBX_STEN,207858.5625,395032.3125,2020-05-02T07:37:51.025Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.57,byzone,3,2
SPL_jmt,216688.0938,410446.5,1T3_Sooyong,203524.4531,401978.125,2020-05-02T07:38:06.746Z,WeapFNFal_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,8,1
PBN_Suk,203904.3906,401049.2188,1T3_ingggu,207463.5313,402765.8438,2020-05-02T07:38:15.261Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1575.698,byplayer,19,6
WEA_CieL,213988.6719,379662.4375,KP_Jeonha,212958.875,383108.125,2020-05-02T07:38:16.821Z,BP_MolotovFireDebuff_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1565.496,byzone,17,3
RPL_Doris,240170.0938,388896.0,KP_ALOHA,214480.0313,383565.5,2020-05-02T07:39:54.584Z,PlayerMale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1574.466,byplayer,10,5
WNS_FLUX,225319.5938,381874.3438,KP_JX,215376.6563,381699.4063,2020-05-02T07:39:54.594Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1605.321,byplayer,6,4
KP_JX,213786.1094,381554.1875,WEA_CieL,216037.875,380404.1563,2020-05-02T07:40:12.842Z,BattleRoyaleModeController_Desert_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1547.248,byplayer,11,7
SPL_Endo,237400.5938,397385.0625,RPL_Doris,239634.1719,392701.0313,2020-05-02T07:40:21.812Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,4,1
EY_Style,210500.1875,400799.2813,PBN_Suk,214099.1406,402884.1875,2020-05-02T07:40:23.044Z,WeapHK416_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.57,byzone,3,2
WNS_FLUX,236957.9375,391376.1563,RPL_ParkChaN,237174.0938,394242.5625,2020-05-02T07:40:47.972Z,ProjGrenade_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1605.321,byplayer,6,4
SPL_jmt,237023.0781,397871.9063,WNS_FLUX,236709.75,391316.9063,2020-05-02T07:40:52.667Z,BP_MolotovFireDebuff_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,8,1
WEA_HIDEN,213684.3281,393570.1563,EY_Benz,212292.75,397448.9375,2020-05-02T07:41:49.688Z,PlayerFemale_A_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1677.176,byplayer,16,3
SPL_Endo,223929.5313,397904.5,WEA_HIDEN,213360.5313,393292.7813,2020-05-02T07:42:04.522Z,WeapMini14_C,35dd588c-b5e5-413c-8576-a557bcbe3c44,Desert_Main,1697,1697.632,alive,4,1
KGA_Sangwoong,254779.3125,525388.4375,GBX_STEN,254337.375,525853.375,2020-05-02T06:22:13.978Z,WeapSKS_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,118.916,byplayer,29,16
KGA_KediYa,251984.9688,527592.4375,GBX_Aura,250388.4375,526802.3125,2020-05-02T06:22:17.388Z,WeapSCAR-L_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,825.213,byplayer,13,16
GBX_Chanwoo,257113.9531,535668.0,KGA_TOSI,259273.3906,528991.3125,2020-05-02T06:22:23.568Z,WeapM16A4_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,957.889,suicide,27,15
GBX_BBoN,257936.375,526478.0625,KGA_Sangwoong,254566.5938,526428.4375,2020-05-02T06:22:30.864Z,WeapAK47_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,561.049,byzone,28,15
WEA_CieL,594162.25,282856.9375,GTN_Ohjeon,594080.8125,282604.625,2020-05-02T06:24:48.886Z,WeapAK47_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1682.63,byplayer,16,3
RPL_ParkChaN,264799.875,249410.75,1T3_Jung-sae,275841.375,248492.0469,2020-05-02T06:28:42.676Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1130.691,byplayer,22,11
KGA_KediYa,275283.9688,566423.1875,GBX_BBoN,275385.7188,566930.8125,2020-05-02T06:29:52.997Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,825.213,byplayer,13,16
TA_Zziny,426620.0625,340432.1563,KP_ALOHA,422089.125,348379.0313,2020-05-02T06:33:14.397Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.247,byplayer,1,2
KP_Jeonha,390739.0,337074.2813,EY_taemin,396583.0625,339190.7813,2020-05-02T06:33:31.346Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,962.155,byplayer,26,14
EY_Style,392178.75,319291.0938,KP_felix,389061.0,323189.4375,2020-05-02T06:33:37.831Z,WeapFNFal_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1164.266,byplayer,18,9
TA_Zziny,426664.3125,338045.5,KGA_KediYa,427883.5938,342538.2188,2020-05-02T06:34:17.161Z,WeapSCAR-L_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.247,byplayer,1,2
GTN_RK,554668.875,253936.375,WEA_Sico,553851.5,251566.5938,2020-05-02T06:34:21.089Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1059.636,byplayer,25,13
TA_AMouse,434611.7813,306963.75,KGA_ZAMIL,437279.6563,319070.375,2020-05-02T06:34:22.212Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.236,byplayer,8,2
GBX_Chanwoo,419469.1875,369842.3125,GBX_Chanwoo,419469.1875,369842.3125,2020-05-02T06:36:29.837Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,957.889,suicide,27,15
EY_blackwalk,392534.7813,295595.2188,KP_Jeonha,392454.2188,296047.9063,2020-05-02T06:36:34.103Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1129.484,byplayer,12,9
EY_blackwalk,392746.0625,295716.625,KP_JX,391712.5,296303.2188,2020-05-02T06:36:34.116Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1129.484,byplayer,12,9
WNS_xBellka,523368.4375,232835.1719,GTN_HeeSeong,522432.1875,234874.0156,2020-05-02T06:37:47.618Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1126.568,byplayer,3,10
WNS_xBellka,522807.5,230475.7813,GTN_RK,526274.3125,229447.6406,2020-05-02T06:38:11.584Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1126.568,byplayer,3,10
WNS_xBellka,522451.875,234835.9531,GTN_Sakuta,518835.7188,236644.5938,2020-05-02T06:38:11.597Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1126.568,byplayer,3,10
WNS_FLUX,517966.0938,219228.0156,GCA_HoZ1,512272.375,226944.7813,2020-05-02T06:38:22.748Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1099.076,byplayer,20,10
WNS_UNnamde,521665.625,233938.4531,GCA_Crux,521037.0938,234266.9531,2020-05-02T06:38:34.982Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1089.081,byplayer,21,10
GCA_D1ble,521102.0625,230469.375,WNS_UNnamde,522861.1875,232971.6406,2020-05-02T06:38:41.029Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1096.794,byplayer,24,12
WNS_xBellka,523297.2813,233143.6719,GCA_D1ble,522126.7813,230733.0156,2020-05-02T06:38:48.742Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1126.568,byplayer,3,10
WNS_xBellka,523274.9063,233157.75,GCA_JiNhwa,514664.5938,218897.8594,2020-05-02T06:38:48.753Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1126.568,byplayer,3,10
GCA_JiNhwa,516480.2188,220514.2344,WNS_FLUX,518621.75,220506.6875,2020-05-02T06:38:51.024Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1096.805,byplayer,23,12
PBN_Suk,520547.0,234937.0313,WNS_xBellka,525137.1875,233712.5156,2020-05-02T06:39:18.516Z,WeapAK47_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1485.19,byplayer,7,6
TA_Zziny,433834.625,258453.3281,1T3_Lucky,439812.3125,240884.0313,2020-05-02T06:39:20.405Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.247,byplayer,1,2
1T3_ingggu,440012.125,238437.0313,RPL_Ruukid,439279.625,240416.9531,2020-05-02T06:39:20.954Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1529.92,byplayer,6,5
SPL_Lipbam,469186.1875,209984.6719,EY_blackwalk,450400.1875,207536.75,2020-05-02T06:39:21.432Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.302,alive,4,1
WNS_Hyeok,525061.875,230260.0313,PBN_Ravi,523482.4688,230481.375,2020-05-02T06:39:21.619Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1134.606,byplayer,19,10
TA_Zziny,433834.625,258453.3281,RPL_ParkChaN,439724.5938,241041.7188,2020-05-02T06:39:22.639Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.247,byplayer,1,2
1T3_ingggu,440058.4375,238453.1875,RPL_1ntiV,439421.625,240367.6406,2020-05-02T06:39:24.263Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1529.92,byplayer,6,5
TA_Zziny,433834.625,258453.3281,RPL_Doris,439412.375,240911.5938,2020-05-02T06:39:24.274Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.247,byplayer,1,2
PBN_Suk,521330.3125,230779.7813,WNS_Hyeok,525887.9375,230268.9375,2020-05-02T06:39:26.554Z,WeapSCAR-L_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1485.19,byplayer,7,6
EY_Benz,453622.1875,200786.8125,EY_Benz,453622.1875,200786.8125,2020-05-02T06:39:37.586Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1145.638,suicide,56,9
SPL_Lipbam,469006.1875,206257.375,EY_Style,475710.375,198310.2344,2020-05-02T06:39:56.214Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.302,alive,4,1
PBN_DParis,503510.3125,238616.2344,TA_MinuDa,509638.8438,258518.5313,2020-05-02T06:41:02.123Z,WeapFNFal_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1432.063,byplayer,17,6
DC_AKaN,470267.3438,269103.9375,AG_Paengki,470985.625,265983.5625,2020-05-02T06:41:08.496Z,WeapSCAR-L_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1418.084,byplayer,11,4
WEA_NEIS,493784.5,262613.6875,XTD_Ready,493326.3438,259028.25,2020-05-02T06:41:33.929Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1551.025,byplayer,2,3
TA_IvaN,507729.2188,252585.7344,XTD_GGangsu,495750.1875,260349.8281,2020-05-02T06:41:33.941Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.225,byplayer,9,2
WEA_NEIS,493784.5,262613.6875,XTD_Despair,492973.4688,258971.8125,2020-05-02T06:41:33.951Z,PlayerFemale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1551.025,byplayer,2,3
WEA_NEIS,493784.5,262613.6875,XTD_Swan,493232.8438,258965.6875,2020-05-02T06:41:33.961Z,ProjGrenade_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1551.025,byplayer,2,3
DC_AKaN,472554.9063,268806.0938,AG_Rurnrurn,468881.0625,269801.3438,2020-05-02T06:41:37.865Z,WeapHK416_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1418.084,byplayer,11,4
DC_MotoK,469961.0625,265814.4375,AG_Minggu,467120.9063,264833.6563,2020-05-02T06:42:34.537Z,PlayerMale_A_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1554.696,byzone,10,4
SPL_Sady,488943.875,227751.375,1T3_Sooyong,471855.7813,233306.4531,2020-05-02T06:43:27.863Z,WeapMini14_C,751927e2-73ae-4cd9-898a-32c500d7b3fe,Desert_Main,1816,1816.302,alive,5,1
