match_id,first_timestamp,last_timestamp,location_x,location_y,location_z,player_id,team_name,player_name,weapon_name,weapon_drop,real_attack_count,HeadShot,ArmShot,TorsoShot,PelvisShot,damage,HeadShot_damage,ArmShot_damage,TorsoShot_damage,PelvisShot_damage,total_groggy,groggy,HeadShot_groggy,ArmShot_groggy,TorsoShot_groggy,PelvisShot_groggy,avg_groggy_distance,total_kills,kills,HeadShot_kill,ArmShot_kill,TorsoShot_kill,PelvisShot_kill,avg_kill_distance
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:46.921Z,2020-01-16T07:11:02.756Z,489928.3125,570442.125,19884.669921875,LK_HoruzzU,LK,HORUZZU,BerylM762,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:47.084Z,2020-01-16T07:24:56.763Z,389088.125,597496.625,11091.3994140625,KP_kimseongtae,KP,KIMSEONGTAE,Mini14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:47.255Z,2020-01-16T07:19:39.713Z,376005.34375,433611.0,5237.7197265625,OZ_SUNGHAK,OZ,SUNGHAK,HK416,False,5.0,0.0,1.0,2.0,2.0,98.39999580383301,0.0,18.44999885559082,43.04999923706055,36.89999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:48.335Z,2020-01-16T07:11:21.472Z,644327.5625,264548.46875,6368.85986328125,VLG_Spear,VLG,SPEAR,AK47,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:48.574Z,2020-01-16T07:11:51.340Z,378387.1875,642393.25,6798.44970703125,KP_Rozar,KP,ROZAR,SKS,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:48.658Z,2020-01-16T07:14:49.761Z,389774.1875,126194.9296875,5128.2197265625,EM_k1nch,EM,K1NCH,AK47,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:48.728Z,2020-01-16T07:21:45.683Z,291510.03125,417873.90625,5605.759765625,AW_MNNyong,AW,MNNYONG,Mini14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:48.951Z,2020-01-16T07:11:02.607Z,486809.3125,353098.625,11539.5595703125,DWG_CRIS,DWG,CRIS,SCAR-L,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:50.395Z,2020-01-16T07:12:26.266Z,316727.1875,342952.90625,14147.7392578125,QDR_yacha,QDR,YACHA,SCAR-L,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507cc3e1-55af-4f0d-bf5c-2c6c6e10dc67,2020-01-16T07:10:51.335Z,2020-01-16T07:10:57.444Z,369309.78125,422926.625,5675.5400390625,OZ_ELCA,OZ,ELCA,SKS,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
