killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,cluster_6,kill_place,team_rank,cluster_4
RPL_Doris,490244.90625,226054.59375,LVG_ZeniTh,492292.875,227006.71875,2020-06-02T10:08:01.495Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,9.0,4.0,0
WCS_JUN,466759.625,248099.46875,RPL_ParkChaN,486576.84375,235407.53125,2020-06-02T10:08:55.395Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapFNFal_C,4,3,17.0,3.0,0
LVG_Sparrow,501259.34375,247231.3125,AF_Daengchae,498682.90625,248375.3125,2020-06-02T10:09:01.242Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,PlayerFemale_A_C,4,3,11.0,6.0,0
LVG_Kali,501393.1875,247367.65625,AF_EJ,500442.34375,248368.1875,2020-06-02T10:09:01.255Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,10.0,6.0,0
RPL_1ntiV,484043.625,242156.546875,WCS_JUN,467495.875,247666.53125,2020-06-02T10:09:42.498Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapKar98k_C,4,3,8.0,4.0,0
ENT_indigo,505367.46875,268502.0625,QDR_yacha,474864.9375,266261.6875,2020-06-02T10:10:06.058Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,1.0,1.0,0
MNI_Forest,470918.4375,265883.125,QDR_Yeowook,474283.9375,263502.53125,2020-06-02T10:10:08.060Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,7.0,2.0,0
ENT_indigo,505314.78125,268256.78125,PG_Dino,464100.0625,278673.21875,2020-06-02T10:10:29.825Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,1.0,1.0,0
MNI_CQ,474681.4375,266581.53125,QDR_Renba,474646.5,266265.15625,2020-06-02T10:10:32.337Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,16.0,2.0,0
MNI_Forest,474713.625,266147.15625,QDR_Dlaks,474495.15625,265854.53125,2020-06-02T10:10:33.768Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,7.0,2.0,0
RPL_1ntiV,484033.90625,242102.59375,WCS_Hanya,471379.3125,248906.234375,2020-06-02T10:10:45.897Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,PlayerFemale_A_C,4,3,8.0,4.0,0
STA_Jungdong,493577.0625,287792.71875,PG_HamiN,469419.875,283948.0625,2020-06-02T10:10:50.280Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,BattleRoyaleModeController_Desert_C,4,3,19.0,7.0,0
MNI_Method,474709.90625,266143.5625,STA_YunJong,486160.5625,273456.0625,2020-06-02T10:11:00.099Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,15.0,2.0,0
ENT_Seongjang,493496.1875,262769.1875,STA_Jungdong,486652.71875,274997.75,2020-06-02T10:11:03.322Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,5.0,1.0,0
ENT_indigo,493492.84375,262940.375,STA_KaXha,487841.03125,278227.21875,2020-06-02T10:11:04.317Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,1.0,1.0,0
ENT_indigo,493638.5,261590.65625,LVG_Dowon,493749.0,258181.953125,2020-06-02T10:11:39.446Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,PlayerFemale_A_C,4,3,1.0,1.0,0
ENT_indigo,493405.34375,262007.6875,LVG_Sparrow,504507.84375,257210.9375,2020-06-02T10:11:39.457Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,PlayerFemale_A_C,4,3,1.0,1.0,0
ENT_Seongjang,495747.625,259213.8125,LVG_Kali,494689.59375,258683.796875,2020-06-02T10:11:39.468Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapHK416_C,4,3,5.0,1.0,0
MNI_Cliff,467272.1875,262071.828125,PG_OhJeon,468191.625,267732.78125,2020-06-02T10:11:40.709Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,14.0,2.0,0
WCS_Angry,475673.21875,244318.875,RPL_Despair,485004.78125,241672.390625,2020-06-02T10:13:00.478Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,2.0,3.0,0
WCS_Angry,475673.21875,244318.875,RPL_Doris,485139.3125,240467.578125,2020-06-02T10:13:02.491Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,2.0,3.0,0
ENT_kAyle,497265.34375,253327.140625,RPL_1ntiV,484111.34375,242161.609375,2020-06-02T10:13:05.875Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,6.0,1.0,0
ENT_indigo,495086.09375,254705.046875,WCS_Angry,477573.46875,247248.109375,2020-06-02T10:13:58.076Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapMini14_C,4,3,1.0,1.0,0
ENT_Under,493468.625,257579.09375,MNI_CQ,484118.46875,259058.828125,2020-06-02T10:14:36.228Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapFNFal_C,4,3,3.0,1.0,0
ENT_Under,491663.34375,258787.8125,MNI_Method,478121.96875,259820.46875,2020-06-02T10:14:53.935Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapFNFal_C,4,3,3.0,1.0,0
ENT_Under,491618.46875,258888.859375,MNI_Forest,488345.0625,264621.125,2020-06-02T10:14:53.946Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,PlayerFemale_A_C,4,3,3.0,1.0,0
ENT_Under,491663.34375,258787.8125,MNI_Cliff,479115.46875,258772.4375,2020-06-02T10:14:53.957Z,82fdfe94-87ab-4efe-b789-c41879247c99,Desert_Main,WeapFNFal_C,4,3,3.0,1.0,0
VSG_WICK2D,396904.28125,589058.9375,STA_Jungdong,388853.0,598182.4375,2020-06-02T09:09:58.399Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,16.0,2.0,2
VSG_Menteul,340517.96875,611061.9375,STA_KaXha,338803.96875,613067.9375,2020-06-02T09:12:07.950Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,BP_Mirado_A_03_Esports_C,2,5,5.0,2.0,2
QDR_Dlaks,292416.375,626623.6875,STA_YunJong,293054.84375,626554.0,2020-06-02T09:12:46.115Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,21.0,8.0,2
DWG_mickey,287705.15625,617432.8125,QDR_Renba,276861.875,626756.1875,2020-06-02T09:12:53.136Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,23.0,9.0,2
VLG_Lambu,322243.0625,583433.375,PG_OhJeon,321972.53125,583469.6875,2020-06-02T09:12:56.061Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
VLG_Hikari,319562.125,596573.0625,PG_PRINCE,317087.9375,601489.4375,2020-06-02T09:13:24.392Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,11.0,5.0,2
VLG_DAEVA,316070.75,598717.875,PG_HamiN,316107.21875,601326.875,2020-06-02T09:13:35.232Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,19.0,5.0,2
VLG_Lambu,323781.78125,596492.25,PG_Dino,323378.625,594319.75,2020-06-02T09:13:51.429Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
MNI_Method,382978.78125,588170.875,ENT_kAyle,389696.65625,597147.25,2020-06-02T09:14:00.821Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,14.0,15.0,2
A13_Curious,183455.703125,595835.4375,APK_Hwan2da,184854.390625,597993.3125,2020-06-02T09:15:26.221Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapFNFal_C,2,5,24.0,12.0,2
MNI_CQ,402608.46875,594154.8125,MNI_CQ,402608.46875,594154.8125,2020-06-02T09:15:49.878Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,90.0,15.0,2
APK_Rain1ng,176833.578125,577922.1875,A13_Curious,184443.859375,597559.6875,2020-06-02T09:16:05.203Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,ProjGrenade_C,2,5,8.0,10.0,2
APK_Rain1ng,176833.578125,577922.1875,A13_Merald,184432.4375,597234.25,2020-06-02T09:16:05.215Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,ProjGrenade_C,2,5,8.0,10.0,2
APK_maczora,178439.34375,597109.9375,A13_EVERMORE,184957.453125,598114.375,2020-06-02T09:16:10.384Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,13.0,10.0,2
MNI_Forest,389846.75,599129.1875,MNI_Forest,389846.75,599129.1875,2020-06-02T09:17:26.861Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,89.0,15.0,2
MNI_Method,389608.03125,599019.0,ENT_Seongjang,389289.625,598776.75,2020-06-02T09:17:32.685Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,14.0,15.0,2
VSG_Hulk,329112.9375,626582.875,MNI_Cliff,389404.5625,598424.4375,2020-06-02T09:17:33.870Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,2.0,2.0,2
VSG_Hulk,329143.15625,626590.125,ENT_indigo,389818.5625,599101.8125,2020-06-02T09:18:14.005Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,2.0,2.0,2
GRF_2heart,274343.46875,666830.875,APK_KIMGONI,276963.5,670263.8125,2020-06-02T09:18:42.749Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,ProjGrenade_C,2,5,1.0,1.0,2
APK_maczora,259618.78125,646894.875,WCS_Chaebin,257749.75,647708.6875,2020-06-02T09:19:28.651Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,13.0,10.0,2
WCS_JUN,253444.421875,626237.875,APK_maczora,259580.96875,646945.625,2020-06-02T09:19:31.273Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,BP_PickupTruck_A_esports_C,2,5,20.0,7.0,2
GRF_Nana,293605.90625,678809.25,RPL_1ntiV,292767.875,678972.875,2020-06-02T09:19:33.283Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,4.0,1.0,2
GRF_2heart,281756.625,672434.25,RPL_Despair,282209.0625,676310.625,2020-06-02T09:19:39.572Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
GRF_Nana,293586.96875,678756.0625,RPL_ParkChaN,293209.71875,679306.875,2020-06-02T09:19:43.079Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,4.0,1.0,2
GRF_Asura,292444.125,678675.4375,RPL_Doris,293297.28125,679256.25,2020-06-02T09:19:43.091Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,15.0,1.0,2
VLG_Lambu,317445.21875,583481.625,LVG_ZeniTh,317055.5625,583225.4375,2020-06-02T09:19:51.007Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
VLG_Lambu,317287.21875,583723.0625,LVG_Sparrow,314597.34375,584725.625,2020-06-02T09:19:52.016Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
VLG_Hikari,327257.9375,582986.875,LVG_Dowon,320924.78125,593678.1875,2020-06-02T09:19:58.644Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,11.0,5.0,2
STA_Hwarang,292264.78125,629482.875,QDR_Dlaks,292297.71875,629167.1875,2020-06-02T09:20:53.136Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,25.0,13.0,2
QDR_yacha,292918.09375,629265.125,STA_Hwarang,291955.125,629114.4375,2020-06-02T09:20:53.369Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,7.0,8.0,2
GRF_2heart,289338.21875,666468.4375,A13_Gyuyeon,270700.34375,661586.6875,2020-06-02T09:21:04.868Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,1.0,1.0,2
APK_Rain1ng,275962.1875,645714.625,WCS_JUN,299617.90625,646918.0,2020-06-02T09:21:41.031Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapFNFal_C,2,5,8.0,10.0,2
VLG_Hikari,321011.0625,594470.875,VLG_Hikari,321011.0625,594470.875,2020-06-02T09:22:02.513Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,11.0,5.0,2
WCS_Angry,309506.03125,650728.375,APK_Rain1ng,300957.15625,639299.625,2020-06-02T09:22:29.223Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,12.0,7.0,2
DWG_DoYa,292973.46875,626084.875,QDR_Yeowook,293416.875,625980.875,2020-06-02T09:22:31.590Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,22.0,9.0,2
GRF_2heart,289589.125,652324.875,DWG_Corn,289520.15625,628648.0,2020-06-02T09:23:04.358Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,1.0,1.0,2
QDR_yacha,293105.28125,629021.3125,DWG_mickey,292945.40625,627472.625,2020-06-02T09:23:08.485Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,7.0,8.0,2
QDR_yacha,293102.53125,629026.75,DWG_CRIS,289769.875,628588.75,2020-06-02T09:23:08.493Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,7.0,8.0,2
WCS_Angry,303705.875,641139.3125,QDR_yacha,293034.84375,629988.375,2020-06-02T09:23:14.121Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,12.0,7.0,2
ENT_Under,356778.125,646911.25,AF_EJ,356230.5,646682.4375,2020-06-02T09:24:14.523Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,6.0,6.0,2
GRF_Nana,308276.21875,650069.25,WCS_Hanya,308609.90625,645540.375,2020-06-02T09:24:38.983Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,4.0,1.0,2
VSG_Menteul,320560.5,633192.125,WCS_Angry,310531.1875,640974.875,2020-06-02T09:25:28.820Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapMini14_C,2,5,5.0,2.0,2
VLG_Spear,337978.46875,638401.0625,VSG_Foxy,338110.875,634237.4375,2020-06-02T09:26:10.029Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,ProjGrenade_C,2,5,10.0,5.0,2
VLG_Spear,344027.71875,644313.1875,ENT_Under,345983.28125,647185.3125,2020-06-02T09:27:35.759Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,10.0,5.0,2
ENT_Under,346075.71875,647183.875,VLG_Lambu,343851.0,644932.875,2020-06-02T09:27:44.523Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,6.0,6.0,2
ENT_Under,345954.875,647342.75,VLG_DAEVA,343579.1875,644852.1875,2020-06-02T09:27:44.533Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,6.0,6.0,2
VSG_Hulk,340682.125,640985.5,VLG_Spear,342631.4375,644098.1875,2020-06-02T09:27:44.542Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,2.0,2.0,2
VSG_Hulk,336944.34375,650640.125,AF_Shadow,333410.84375,655734.75,2020-06-02T09:29:23.479Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,2.0,2.0,2
VSG_Menteul,334485.125,653461.125,AF_NN,334917.34375,656179.25,2020-06-02T09:29:32.269Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,5.0,2.0,2
GRF_Minsung,320132.9375,650282.4375,OPGG_Ayoh,334548.84375,650442.875,2020-06-02T09:29:36.243Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSKS_C,2,5,9.0,1.0,2
AF_Daengchae,330322.1875,651243.625,OPGG_int,330484.09375,651673.6875,2020-06-02T09:31:02.519Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapSCAR-L_C,2,5,18.0,4.0,2
OPGG_Silky,329336.0625,651063.125,AF_Daengchae,330117.1875,651383.25,2020-06-02T09:31:04.035Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,17.0,3.0,2
OPGG_Dumbo,328550.125,651129.5,OPGG_Dumbo,328550.125,651129.5,2020-06-02T09:31:29.538Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,57.0,3.0,2
GRF_2heart,323888.875,650956.75,OPGG_Silky,328222.3125,650871.0,2020-06-02T09:31:29.547Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
GRF_Minsung,318967.6875,654094.1875,VSG_WICK2D,318605.84375,659652.25,2020-06-02T09:32:26.901Z,815e346a-3866-4349-93af-4fc347ba419f,Desert_Main,PlayerFemale_A_C,2,5,9.0,1.0,2
OPGG_Ayoh,580966.0,458137.09375,FPC_Americano,581651.5,458968.96875,2020-06-01T09:49:02.960Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,Buggy_A_05_C,4,3,26.0,9.0,0
GBX_Chanwoo,595657.5625,232107.65625,DNW_CheongGak,594175.4375,232529.546875,2020-06-01T09:50:54.732Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,10.0,11.0,0
DNW_EEND,595683.1875,233357.75,GBX_Pcuz,597069.1875,233530.03125,2020-06-01T09:51:29.312Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,ProjGrenade_C,4,3,35.0,16.0,0
GBX_Chanwoo,597421.0625,232618.5625,DNW_DG98,596662.625,229866.75,2020-06-01T09:51:36.080Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,10.0,11.0,0
GBX_Pcuz,597043.375,233545.3125,DNW_Raeng,597126.375,232928.453125,2020-06-01T09:51:36.092Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,31.0,11.0,0
LVG_Dowon,582845.5625,207505.5,DNW_EEND,595990.9375,232512.0625,2020-06-01T09:51:36.100Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,7.0,3.0,0
T1_Akad,563421.625,322619.09375,MNI_Forest,612416.4375,293380.84375,2020-06-01T09:59:39.369Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,29.0,10.0,0
T1_JeffLocka,551040.375,161333.75,T1_JeffLocka,551040.375,161333.75,2020-06-01T10:01:28.229Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,BP_PickupTruck_A_04_C,4,3,80.0,10.0,0
PG_Dino,573743.0625,193584.59375,SQ_uxxxn,574048.625,195114.5625,2020-06-01T10:02:59.415Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,11.0,13.0,0
SQ_Gae9uu1,573262.5625,201630.578125,PG_PRINCE,571140.0625,196297.53125,2020-06-01T10:03:18.447Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapSCAR-L_C,4,3,9.0,8.0,0
emT_LeClo,714374.5625,183544.109375,GRF_Minsung,711822.8125,184988.75,2020-06-01T10:03:20.606Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapBerylM762_C,4,3,20.0,6.0,0
EM_Makne,647095.0,149489.53125,T1_Rex,646364.625,149440.96875,2020-06-01T10:03:32.163Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,8.0,7.0,0
MNI_Method,638555.625,250424.578125,FPC_miha,639201.375,250096.59375,2020-06-01T10:03:36.829Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,33.0,12.0,0
VLG_DAEVA,640163.75,242454.765625,MNI_Cliff,639664.875,243079.59375,2020-06-01T10:03:53.728Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,12.0,14.0,0
SQ_Gae9uu1,576032.25,196803.609375,PG_HamiN,577054.0,195483.953125,2020-06-01T10:04:02.151Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,9.0,8.0,0
FPC_Cross,638040.125,251594.6875,MNI_Method,636426.1875,250532.03125,2020-06-01T10:04:11.861Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,34.0,15.0,0
LVG_Kali,634088.875,177472.34375,EM_k1nch,635095.125,174225.53125,2020-06-01T10:04:24.408Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,6.0,3.0,0
EM_Makne,646667.0,149460.9375,T1_Akad,646008.0,148666.515625,2020-06-01T10:04:27.392Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,8.0,7.0,0
OPGG_int,645993.5625,241696.171875,VLG_Spear,647868.8125,239172.59375,2020-06-01T10:04:35.071Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,27.0,9.0,0
MNI_CQ,634461.875,248305.421875,FPC_Cross,630783.5,248001.875,2020-06-01T10:04:55.898Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,32.0,12.0,0
VLG_DAEVA,645096.875,242006.046875,OPGG_int,645835.4375,241286.375,2020-06-01T10:04:57.257Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,ProjGrenade_C,4,3,12.0,14.0,0
GBX_Aura,635439.375,228228.328125,OPGG_Ayoh,650062.875,238689.65625,2020-06-01T10:05:22.102Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapFNFal_C,4,3,30.0,11.0,0
PG_Dino,578618.5625,192567.953125,SQ_Gae9uu1,580156.1875,199856.140625,2020-06-01T10:05:23.418Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,11.0,13.0,0
OPGG_Silky,647090.375,238684.546875,VLG_Hikari,647390.25,238896.59375,2020-06-01T10:05:25.384Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,25.0,9.0,0
VLG_DAEVA,645443.0625,242163.671875,VLG_DAEVA,645443.0625,242163.671875,2020-06-01T10:05:25.616Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,12.0,14.0,0
OPGG_Dumbo,648921.875,239429.890625,VLG_Lambu,649239.5,239613.890625,2020-06-01T10:05:25.626Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,24.0,9.0,0
GEN_Pio,697959.5625,217723.0625,emT_seoul,698597.125,216012.953125,2020-06-01T10:05:31.875Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,2.0,5.0,0
DWG_mickey,645810.4375,211032.875,GBX_Chanwoo,630887.6875,193199.234375,2020-06-01T10:05:50.587Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,18.0,4.0,0
PG_OhJeon,600551.0,208885.65625,PG_OhJeon,600551.0,208885.65625,2020-06-01T10:06:04.559Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,PlayerFemale_A_C,4,3,84.0,13.0,0
LVG_Sparrow,632738.75,180959.09375,GBX_Aura,636191.375,196363.28125,2020-06-01T10:06:18.042Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,17.0,3.0,0
LVG_Dowon,628819.4375,179506.140625,SQ_Order,629472.6875,164328.75,2020-06-01T10:06:30.272Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,7.0,3.0,0
T1_Adder,646172.5625,149817.9375,EM_Makne,646201.125,150510.71875,2020-06-01T10:06:32.857Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,28.0,10.0,0
emT_Draft,697231.5625,193892.171875,OPGG_Silky,657779.5,217630.859375,2020-06-01T10:07:02.275Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapFNFal_C,4,3,21.0,6.0,0
ENT_Seongjang,665891.125,191620.203125,GBX_BBoN,628443.0,192923.53125,2020-06-01T10:07:03.658Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapSKS_C,4,3,3.0,1.0,0
EM_Lash,660118.0,146828.609375,T1_Adder,651529.0625,152467.15625,2020-06-01T10:07:03.842Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapAUG_C,4,3,22.0,7.0,0
SQ_Yondu,639135.875,157467.109375,EM_KiraV,663036.625,152322.046875,2020-06-01T10:07:16.584Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,23.0,8.0,0
GEN_Inonix,674472.3125,215408.171875,OPGG_Dumbo,664382.5625,209346.84375,2020-06-01T10:07:24.055Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,19.0,5.0,0
LVG_Kali,644621.0,169316.5625,SQ_Yondu,642451.4375,157887.765625,2020-06-01T10:07:34.252Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapFNFal_C,4,3,6.0,3.0,0
ENT_indigo,664839.125,188275.171875,DWG_mickey,646552.1875,207393.8125,2020-06-01T10:07:35.108Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapMini14_C,4,3,14.0,1.0,0
LVG_ZeniTh,650995.3125,159609.5625,EM_Lash,661624.8125,152098.515625,2020-06-01T10:08:20.863Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapFNFal_C,4,3,16.0,3.0,0
GEN_Pio,697245.5625,194752.0625,emT_Draft,697899.6875,194353.390625,2020-06-01T10:08:41.692Z,227484d4-5286-4d29-8f0b-ff38a05987dd,Desert_Main,WeapHK416_C,4,3,2.0,5.0,0
