killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,kill_place,team_rank,cluster_4
emT_seoul,620159.625,459402.78125,emT_seoul,620159.625,459402.78125,2020-06-10T11:43:48.534Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerMale_A_C,2,90.0,15.0,1
QDR_yacha,657735.1875,472696.34375,emT_Draft,618257.0,455035.78125,2020-06-10T11:43:48.546Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapMini14_C,2,14.0,6.0,1
QDR_yacha,657957.3125,472219.1875,AF_NN,659621.125,440416.21875,2020-06-10T11:44:24.487Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapMini14_C,2,14.0,6.0,1
APK_Hwan2da,662377.0625,419882.5,DWG_mickey,661838.8125,418781.84375,2020-06-10T11:45:01.494Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,8.0,4.0,1
APK_NEFiEX,666933.375,421787.78125,DWG_DoYa,667242.75,417127.65625,2020-06-10T11:45:06.226Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,2.0,4.0,1
APK_Hwan2da,663221.1875,420048.78125,DWG_CRIS,666673.0625,415781.625,2020-06-10T11:45:11.890Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,8.0,4.0,1
T1_Rex,615966.4375,413167.9375,VLG_Spear,621696.0625,394806.78125,2020-06-10T11:45:57.211Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,18.0,3.0,1
EM_Lash,643953.1875,400100.0625,VLG_DAEVA,626199.875,403666.4375,2020-06-10T11:45:57.220Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapMini14_C,2,25.0,10.0,1
ENT_indigo,620415.875,459180.71875,GRF_Minsung,623320.0625,449207.90625,2020-06-10T11:45:58.851Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,6.0,2.0,1
T1_Akad,608851.0625,416506.03125,FPC_Cross,600004.4375,426296.84375,2020-06-10T11:47:26.249Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapMini14_C,2,1.0,3.0,1
GEN_Pio,618564.0625,428961.5625,FPC_YAYAVA,618875.125,432766.875,2020-06-10T11:47:38.869Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,15.0,7.0,1
FPC_miha,615649.4375,443114.1875,GRF_2heart,622535.875,448466.46875,2020-06-10T11:47:58.357Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,10.0,8.0,1
QDR_Dlaks,635935.1875,458989.03125,ENT_kAyle,620434.6875,459598.90625,2020-06-10T11:48:07.274Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,BattleRoyaleModeController_Def_C,2,12.0,6.0,1
GRF_2heart,622624.625,448483.21875,ENT_Seongjang,621600.8125,450340.625,2020-06-10T11:48:11.339Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,ProjGrenade_C,2,26.0,11.0,1
T1_Akad,614961.9375,416883.1875,LVG_ZeniTh,614859.25,425158.3125,2020-06-10T11:48:11.699Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,1.0,3.0,1
QDR_Renba,637019.1875,455530.46875,GRF_2tap,623563.3125,449625.0625,2020-06-10T11:48:17.446Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,13.0,6.0,1
QDR_Renba,637019.1875,455530.46875,GRF_Asura,623457.0625,449387.78125,2020-06-10T11:48:17.459Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,13.0,6.0,1
OPGG_Silky,646887.5625,441778.78125,QDR_yacha,651331.25,446826.0625,2020-06-10T11:48:19.091Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,ProjGrenade_C,2,23.0,5.0,1
LVG_Sparrow,612679.5,429310.71875,GEN_Pio,615689.8125,428072.75,2020-06-10T11:48:20.570Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,24.0,9.0,1
T1_Akad,616020.4375,414412.46875,EM_k1nch,621751.8125,410750.5625,2020-06-10T11:48:59.430Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,1.0,3.0,1
T1_Akad,616020.4375,414412.46875,EM_Makne,621798.0625,411279.65625,2020-06-10T11:48:59.441Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,1.0,3.0,1
T1_Akad,617250.375,413605.625,EM_Lash,620520.8125,411634.625,2020-06-10T11:48:59.453Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,1.0,3.0,1
FPC_Americano,615824.8125,427795.1875,LVG_Sparrow,615795.75,426118.15625,2020-06-10T11:49:18.273Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,16.0,8.0,1
APK_Hwan2da,647611.0,439350.34375,OPGG_int,646877.375,439723.625,2020-06-10T11:49:36.041Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,8.0,4.0,1
GEN_Loki,620091.375,423479.4375,FPC_Americano,618829.5625,426679.75,2020-06-10T11:49:41.788Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapAK47_C,2,9.0,7.0,1
FPC_Americano,618886.125,426690.90625,GEN_Inonix,619383.6875,424120.0,2020-06-10T11:49:57.511Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,16.0,8.0,1
FPC_miha,618795.125,429947.3125,GEN_Aqua5,619045.6875,428425.15625,2020-06-10T11:50:03.003Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,10.0,8.0,1
OPGG_Dumbo,641859.5625,441724.0625,APK_Hwan2da,646746.875,439837.65625,2020-06-10T11:50:04.117Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSKS_C,2,22.0,5.0,1
GEN_Loki,618439.8125,428614.1875,FPC_miha,617135.1875,429289.0,2020-06-10T11:50:06.496Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapAK47_C,2,9.0,7.0,1
DNW_Rage,630076.25,423870.84375,T1_Akad,619987.3125,420551.9375,2020-06-10T11:50:16.482Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,5.0,1.0,1
APK_Rain1ng,647837.875,442658.84375,OPGG_Silky,645241.5625,443252.375,2020-06-10T11:50:23.044Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,ProjGrenade_C,2,7.0,4.0,1
T1_JeffLocka,616568.6875,427840.1875,GEN_Loki,617866.25,428385.4375,2020-06-10T11:51:02.200Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,19.0,3.0,1
DNW_DG98,645235.0625,434661.5,OPGG_Dumbo,645129.5625,438326.65625,2020-06-10T11:51:20.551Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,3.0,1.0,1
ENT_Under,617665.0,441159.0625,QDR_Renba,642026.125,444663.125,2020-06-10T11:51:36.493Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,11.0,2.0,1
APK_NEFiEX,642482.4375,446193.90625,QDR_Dlaks,641975.3125,445362.84375,2020-06-10T11:51:37.692Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,2.0,4.0,1
DNW_Raeng,645841.0,443129.625,APK_maczora,643463.4375,444420.3125,2020-06-10T11:51:38.586Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,4.0,1.0,1
DNW_Raeng,645841.0,443129.625,APK_Rain1ng,643076.4375,444430.0625,2020-06-10T11:51:40.440Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,4.0,1.0,1
DNW_EEND,645683.625,442875.75,QDR_Yeowook,643363.875,444697.1875,2020-06-10T11:51:42.698Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,17.0,1.0,1
DNW_DG98,641923.5,436253.46875,OPGG_Ayoh,642751.1875,441356.46875,2020-06-10T11:51:49.359Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapMini14_C,2,3.0,1.0,1
ENT_indigo,623935.5,441398.65625,APK_NEFiEX,639792.3125,438922.0625,2020-06-10T11:53:22.603Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapFNFal_C,2,6.0,2.0,1
T1_Adder,626165.125,420600.375,DNW_EEND,627208.4375,420159.3125,2020-06-10T11:53:32.674Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,20.0,3.0,1
DNW_DG98,626758.875,423145.4375,T1_Adder,625447.8125,423459.75,2020-06-10T11:54:28.640Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,3.0,1.0,1
DNW_Raeng,624843.4375,420493.03125,T1_JeffLocka,621267.8125,427270.5625,2020-06-10T11:54:31.286Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,PlayerFemale_A_C,2,4.0,1.0,1
DNW_Raeng,624659.875,420502.46875,T1_Rex,625620.0,424647.34375,2020-06-10T11:54:31.297Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapSCAR-L_C,2,4.0,1.0,1
DNW_Rage,621968.0625,427917.1875,ENT_indigo,622373.1875,429235.5,2020-06-10T11:56:00.675Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapAK47_C,2,5.0,1.0,1
DNW_DG98,626187.75,427326.78125,ENT_Under,627516.4375,428735.78125,2020-06-10T11:56:14.358Z,bd8dc106-3021-452d-92cc-9145ef04338b,Baltic_Main,WeapHK416_C,2,3.0,1.0,1
DWG_mickey,300910.34375,313728.9375,VLG_Lambu,301210.40625,313670.71875,2020-06-10T10:46:09.135Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapAK47_C,0,5.0,6.0,0
DWG_mickey,300714.28125,313644.4375,VLG_Hikari,299771.8125,312410.59375,2020-06-10T10:46:13.299Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapAK47_C,0,5.0,6.0,0
DNW_Rage,241343.5,318458.625,OPGG_Ayoh,228163.3125,309230.78125,2020-06-10T10:54:08.117Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,14.0,8.0,0
VLG_DAEVA,246864.8125,279591.0,APK_Hwan2da,247696.234375,279805.65625,2020-06-10T10:54:30.831Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,6.0,13.0,0
emT_seoul,256102.453125,254583.796875,APK_maczora,248005.671875,279166.21875,2020-06-10T10:54:43.994Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,2.0,3.0,0
LVG_ZeniTh,267680.90625,389656.9375,GRF_Asura,304852.65625,391829.0,2020-06-10T10:55:32.897Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,12.0,5.0,0
VLG_DAEVA,246822.546875,279666.875,APK_Rain1ng,247016.0,278973.875,2020-06-10T10:56:05.809Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,6.0,13.0,0
AF_EJ,313352.53125,345411.875,VSG_WICK2D,331073.21875,346963.21875,2020-06-10T10:56:26.432Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,21.0,2.0,0
APK_NEFiEX,245748.953125,280318.4375,VLG_Spear,246555.390625,278374.9375,2020-06-10T10:56:54.589Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,30.0,14.0,0
VSG_Menteul,315300.125,359921.75,AF_Daengchae,318915.6875,358536.0,2020-06-10T10:57:05.349Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,31.0,16.0,0
AF_NN,319944.90625,358340.90625,VSG_Hulk,320131.625,359302.625,2020-06-10T10:57:08.880Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,7.0,2.0,0
AF_Shadow,318933.78125,346341.40625,VSG_Foxy,320457.4375,361652.0625,2020-06-10T10:57:20.481Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerMale_A_C,0,20.0,2.0,0
FPC_miha,296694.625,350342.46875,VSG_Menteul,313251.125,354349.1875,2020-06-10T10:57:20.491Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,3.0,1.0,0
DNW_DG98,249963.28125,317194.4375,QDR_Yeowook,271794.40625,292068.125,2020-06-10T10:57:24.346Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapMini14_C,0,26.0,8.0,0
DNW_Rage,249026.359375,316672.6875,QDR_Renba,263769.65625,289666.21875,2020-06-10T10:57:54.017Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,14.0,8.0,0
emT_LeClo,271486.59375,294647.46875,QDR_yacha,252592.390625,301823.5625,2020-06-10T10:57:54.794Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,8.0,3.0,0
emT_LeClo,269417.8125,296275.375,QDR_Dlaks,265035.46875,301606.78125,2020-06-10T10:57:59.554Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,8.0,3.0,0
T1_Adder,238013.953125,353705.875,ENT_Under,243578.671875,359375.34375,2020-06-10T10:58:08.860Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,23.0,4.0,0
GEN_Inonix,266785.71875,388506.5,LVG_Dowon,265317.21875,388297.34375,2020-06-10T10:58:18.087Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapBerylM762_C,0,28.0,11.0,0
VLG_DAEVA,246952.140625,279014.28125,APK_NEFiEX,247513.75,279900.75,2020-06-10T10:58:18.679Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapSCAR-L_C,0,6.0,13.0,0
emT_seoul,264404.5,276279.21875,VLG_DAEVA,247031.390625,279001.4375,2020-06-10T10:58:19.891Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,2.0,3.0,0
FPC_miha,290135.1875,347857.4375,ENT_kAyle,243879.078125,361388.9375,2020-06-10T10:58:28.660Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,3.0,1.0,0
LVG_Dowon,265282.5,388303.21875,GEN_Loki,266430.875,388140.46875,2020-06-10T10:58:32.227Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,24.0,5.0,0
T1_JeffLocka,239226.53125,361917.3125,ENT_indigo,241330.234375,362826.34375,2020-06-10T10:58:33.812Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapSCAR-L_C,0,1.0,4.0,0
LVG_ZeniTh,268169.6875,346027.625,T1_Adder,245984.359375,358076.625,2020-06-10T10:58:44.562Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,12.0,5.0,0
ENT_Seongjang,243830.734375,358951.59375,T1_Rex,243915.46875,359760.1875,2020-06-10T10:58:44.863Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,29.0,12.0,0
T1_JeffLocka,243835.96875,358973.71875,ENT_Seongjang,243930.4375,359784.5625,2020-06-10T10:58:46.365Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapSCAR-L_C,0,1.0,4.0,0
LVG_Sparrow,274841.375,351024.71875,GEN_Pio,279572.28125,377770.46875,2020-06-10T10:59:05.087Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,11.0,5.0,0
FPC_YAYAVA,290725.5625,348108.625,GEN_Aqua5,292872.3125,375905.59375,2020-06-10T10:59:12.421Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapMini14_C,0,17.0,1.0,0
GRF_2tap,295089.28125,363971.71875,GEN_Inonix,291260.28125,376727.1875,2020-06-10T10:59:29.224Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,13.0,7.0,0
OPGG_int,231576.46875,321053.65625,EM_k1nch,238234.359375,319426.53125,2020-06-10T10:59:43.195Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,16.0,10.0,0
DNW_Raeng,245411.875,303020.625,OPGG_Dumbo,237114.53125,310065.5,2020-06-10T10:59:47.724Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,27.0,8.0,0
OPGG_int,233750.78125,322289.6875,EM_KiraV,234238.8125,323230.34375,2020-06-10T10:59:52.588Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,16.0,10.0,0
EM_Lash,230940.59375,322949.5625,EM_Lash,230940.59375,322949.5625,2020-06-10T10:59:57.659Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,74.0,9.0,0
EM_Makne,236488.109375,317268.28125,OPGG_int,233288.96875,321816.09375,2020-06-10T11:00:03.069Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,15.0,9.0,0
EM_Makne,236747.671875,318175.1875,OPGG_Silky,237404.421875,316539.1875,2020-06-10T11:00:03.079Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,15.0,9.0,0
DNW_EEND,240114.578125,318907.03125,EM_Makne,238079.171875,319495.0625,2020-06-10T11:00:34.189Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,25.0,8.0,0
T1_JeffLocka,242329.3125,349420.78125,DNW_Raeng,242386.671875,348274.0625,2020-06-10T11:01:54.463Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,1.0,4.0,0
DWG_mickey,258809.875,330962.9375,DNW_DG98,251729.375,338592.6875,2020-06-10T11:02:51.726Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,5.0,6.0,0
T1_Akad,251814.828125,341673.0625,DNW_EEND,253932.171875,337719.4375,2020-06-10T11:02:56.181Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,9.0,4.0,0
T1_JeffLocka,250957.1875,342342.6875,DNW_Rage,252574.234375,337989.34375,2020-06-10T11:02:56.192Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,ProjGrenade_C,0,1.0,4.0,0
emT_Draft,278000.6875,320567.15625,DWG_Corn,258891.59375,330881.3125,2020-06-10T11:02:56.288Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapSKS_C,0,22.0,3.0,0
emT_seoul,277714.375,320055.40625,DWG_mickey,258763.03125,331092.3125,2020-06-10T11:02:58.422Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,2.0,3.0,0
GRF_2tap,293555.0625,362046.84375,AF_EJ,297685.8125,361092.5625,2020-06-10T11:03:49.956Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,13.0,7.0,0
LVG_Sparrow,278836.78125,356458.75,GRF_2heart,293786.21875,362464.21875,2020-06-10T11:03:57.068Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,11.0,5.0,0
LVG_Kali,278733.5,356852.84375,GRF_2tap,293826.21875,362209.875,2020-06-10T11:04:00.006Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapSKS_C,0,10.0,5.0,0
FPC_miha,293634.125,352329.125,AF_Shadow,301458.84375,361697.0,2020-06-10T11:04:00.296Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,3.0,1.0,0
T1_JeffLocka,263745.5,346869.625,LVG_ZeniTh,271233.40625,345480.90625,2020-06-10T11:04:25.546Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,1.0,4.0,0
DWG_CRIS,267461.875,336059.03125,emT_LeClo,271122.21875,335234.9375,2020-06-10T11:04:32.616Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapAK47_C,0,4.0,6.0,0
LVG_Kali,273829.0625,352932.625,T1_JeffLocka,263721.21875,346751.75,2020-06-10T11:05:03.954Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,10.0,5.0,0
DWG_CRIS,269240.21875,334772.0,emT_Alphaca,268296.59375,333627.09375,2020-06-10T11:05:08.137Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,4.0,6.0,0
AF_NN,287567.5,367250.71875,GRF_Minsung,288030.53125,358677.0,2020-06-10T11:05:09.452Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,7.0,2.0,0
DWG_CRIS,269359.3125,334636.78125,emT_Draft,268167.0625,333820.59375,2020-06-10T11:05:10.415Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapAK47_C,0,4.0,6.0,0
emT_seoul,268841.21875,332738.78125,DWG_DoYa,269202.3125,334235.90625,2020-06-10T11:05:12.104Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,2.0,3.0,0
emT_seoul,269185.34375,333359.84375,DWG_CRIS,270041.46875,333300.9375,2020-06-10T11:05:33.790Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,2.0,3.0,0
T1_JeffLocka,263721.375,346751.5,LVG_Sparrow,274613.5625,352615.84375,2020-06-10T11:05:35.493Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,PlayerFemale_A_C,0,1.0,4.0,0
T1_Akad,268106.46875,351205.0,LVG_Kali,276077.84375,354659.90625,2020-06-10T11:05:35.504Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapMini14_C,0,9.0,4.0,0
FPC_Cross,277231.5,347179.90625,T1_Akad,273940.4375,352513.5,2020-06-10T11:05:57.998Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapFNFal_C,0,18.0,1.0,0
FPC_miha,268554.3125,337238.6875,emT_seoul,267486.78125,335870.625,2020-06-10T11:06:40.557Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,3.0,1.0,0
FPC_Americano,275641.0625,340284.34375,AF_NN,277278.21875,347280.9375,2020-06-10T11:07:30.834Z,d8e53e64-465f-450c-af21-02e360178ecc,Baltic_Main,WeapHK416_C,0,19.0,1.0,0
VSG_Hulk,296356.875,500937.9375,LVG_Sparrow,297220.46875,501022.375,2020-06-09T12:16:33.853Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapM16A4_C,3,4.0,2.0,3
VSG_Menteul,295584.9375,502898.15625,DWG_DoYa,296186.5,501684.375,2020-06-09T12:18:27.405Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapAK47_C,3,9.0,2.0,3
VSG_Menteul,295887.6875,502660.15625,DWG_Corn,295081.125,502400.46875,2020-06-09T12:18:28.870Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapAK47_C,3,9.0,2.0,3
VSG_Hulk,295702.34375,505418.34375,EM_KiraV,296893.6875,508649.78125,2020-06-09T12:22:19.848Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapAK47_C,3,4.0,2.0,3
OPGG_Silky,388285.875,614915.0,emT_Draft,388528.71875,616247.8125,2020-06-09T12:23:36.272Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapHK416_C,3,31.0,15.0,3
emT_seoul,382576.65625,617273.875,OPGG_Dumbo,388628.84375,613529.6875,2020-06-09T12:23:41.748Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapMini14_C,3,5.0,9.0,3
ENT_indigo,366727.75,607685.5625,LVG_Dowon,371932.6875,608735.3125,2020-06-09T12:23:48.816Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapHK416_C,3,21.0,5.0,3
emT_seoul,382554.28125,617167.75,OPGG_Silky,387954.0,615699.0,2020-06-09T12:23:54.192Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapAK47_C,3,5.0,9.0,3
GRF_2heart,316419.90625,618365.875,ENT_kAyle,362129.78125,606782.9375,2020-06-09T12:24:11.521Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,2.0,1.0,3
GRF_Minsung,298244.0,638647.6875,ENT_indigo,364124.0625,615388.3125,2020-06-09T12:25:39.403Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,8.0,1.0,3
QDR_Dlaks,446182.1875,689807.375,FPC_YAYAVA,428502.53125,694386.4375,2020-06-09T12:26:51.319Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,24.0,6.0,3
OPGG_int,398455.46875,580944.375,T1_JeffLocka,415620.46875,557604.4375,2020-06-09T12:26:52.065Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,30.0,15.0,3
T1_Adder,403920.75,554345.0625,T1_Adder,403920.75,554345.0625,2020-06-09T12:28:08.942Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,PlayerFemale_A_C,3,89.0,14.0,3
APK_Rain1ng,362085.84375,674708.4375,FPC_miha,357726.53125,691931.625,2020-06-09T12:28:09.225Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,20.0,4.0,3
QDR_Yeowook,380788.90625,705430.375,APK_Hwan2da,354597.625,677722.25,2020-06-09T12:28:12.565Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapMini14_C,3,22.0,6.0,3
QDR_Renba,402958.625,714724.3125,FPC_Cross,392156.4375,726226.8125,2020-06-09T12:28:22.420Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,PlayerFemale_A_C,3,10.0,6.0,3
QDR_Renba,366924.03125,683932.3125,APK_Rain1ng,359276.46875,671860.9375,2020-06-09T12:28:24.076Z,3b9d8f0c-b38f-44a7-ad85-b27c3794c6ad,Baltic_Main,WeapFNFal_C,3,10.0,6.0,3
